#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		5		0.09		3.6		0.04		3.4		2.53		9
0.07		5.6		0.09		5.6		0.03		3		0.05		3.6
0.05		4.9		0.11		6.1		0.03		2.3		0.05		2.6
0.04		4.5		0.12		5.1		0.05		2.2		0.08		2.8
0.04		4.5		0.13		4.7		0.05		2.5		0.07		2.7
0.04		4.7		0.13		4.5		0.05		2.7		0.07		2.5
0.05		5.3		0.13		5.2		0.06		2.9		0.06		2.4
0.05		5.3		0.13		5.1		0.07		2.9		0.07		2.3
0.06		6.2		0.13		4.6		0.07		3.1		0.07		2.4
0.07		6.5		0.13		5		0.08		3.2		0.07		2.6
0.08		5.8		0.13		5.8		0.09		3.9		0.06		2.7
0.09		6.2		0.15		5.7		0.09		3.5		0.07		2.8
0.11		6		0.14		5.7		0.09		3.8		0.07		3
0.11		5.6		0.13		6.6		0.08		4.1		0.07		3
0.09		5.2		0.12		6.1		0.08		3.6		0.06		3.4
0.08		3.8		0.11		3.2		0.07		3.7		0.06		2.2
