#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		6.7		0.09		4.2		0.04		2.4		1.63		9
0.06		4.4		0.08		5.8		0.04		2.4		0.05		3.1
0.06		4.1		0.11		5.4		0.04		2.3		0.05		2.8
0.07		4.6		0.13		5.6		0.06		2.5		0.07		2.7
0.08		5.1		0.12		5.1		0.06		2.8		0.07		3
0.07		4.9		0.12		5.3		0.06		3.1		0.07		2.8
0.07		5.5		0.13		5.1		0.06		3.2		0.06		2.5
0.08		5.6		0.13		4.9		0.07		3.2		0.06		2.6
0.08		6.1		0.13		4.9		0.07		3.1		0.07		2.8
0.08		5.8		0.12		5.3		0.08		3.4		0.07		2.7
0.08		5.6		0.12		5.8		0.07		4.4		0.06		2.7
0.09		5.9		0.13		5.7		0.06		3.7		0.06		2.7
0.11		5.8		0.13		5.8		0.07		4		0.07		3.2
0.11		5.9		0.14		6.5		0.06		4		0.08		3.9
0.11		5.5		0.13		6		0.06		3.6		0.07		3.8
0.1		6.1		0.11		3.9		0.07		2.8		0.07		2.6
