#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		4.2		0.09		4.6		0.04		2.4		1.9		9
0.07		3.9		0.1		5.9		0.03		2.2		0.06		3.6
0.06		4		0.11		5.7		0.04		2.1		0.05		3.1
0.07		4.5		0.12		6.2		0.05		2.4		0.06		2.8
0.07		5.3		0.12		5.2		0.05		2.6		0.06		2.7
0.07		5.2		0.13		5		0.06		3.1		0.06		2.5
0.07		5.3		0.13		5.6		0.07		3.1		0.06		2.7
0.08		5.5		0.14		5.3		0.08		3.2		0.06		2.6
0.08		5.7		0.14		5.3		0.08		3.1		0.07		2.7
0.08		6.2		0.13		5.3		0.07		3.6		0.06		2.6
0.1		6.7		0.13		5.4		0.07		4.5		0.07		2.6
0.11		6.5		0.14		6.1		0.06		3.8		0.07		2.9
0.12		6.1		0.14		6		0.07		3.7		0.07		3.1
0.11		5.6		0.13		6.8		0.07		3.7		0.08		3.5
0.1		5.3		0.12		6.1		0.06		4		0.08		4.5
0.1		5.3		0.11		3.1		0.07		5.9		0.07		4.4
