#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.07		4.8		0.11		3.6		0.03		2.1		0.05		2.3
0.06		3.8		0.12		5.2		0.03		1.4		0.05		2.5
0.06		3.6		0.11		5.2		0.03		1.2		0.04		2.1
0.07		3.7		0.13		4.8		0.04		1.5		0.05		2.2
0.08		4.1		0.13		4.8		0.04		1.8		0.05		2.2
0.08		4.5		0.12		4.9		0.04		2		0.05		1.7
0.08		4.5		0.12		5.2		0.04		2.1		0.05		1.7
0.09		4.9		0.13		5.1		0.05		2.4		0.05		1.7
0.09		5.1		0.12		4.8		0.05		2.7		0.06		1.7
0.09		5.3		0.11		5		0.05		2.8		0.05		1.7
0.11		5.2		0.12		6.4		0.05		2.8		0.05		1.8
0.11		5.7		0.11		5		0.05		2.7		0.05		1.9
0.13		6.1		0.1		5.5		0.06		2.8		0.05		2.1
0.13		6.3		0.11		5.8		0.06		2.8		0.06		2.3
0.14		7.2		0.12		5.7		0.06		3.5		0.05		2.8
0.17		8.7		0.1		5.5		0.06		4.3		0.06		4.6
