#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		3		0.09		4.4		0.04		2.9		2.14		9
0.06		4.2		0.1		5		0.03		2.2		0.06		3.8
0.06		4.4		0.12		5.6		0.04		2		0.06		2.9
0.07		4.5		0.12		6.3		0.06		2.5		0.07		2.7
0.07		4.6		0.13		5.4		0.06		2.5		0.07		2.7
0.06		4.9		0.13		4.9		0.07		2.8		0.06		2.6
0.06		4.8		0.13		4.7		0.06		3.1		0.06		2.5
0.07		5.3		0.13		5.1		0.07		3.2		0.06		2.5
0.08		5.7		0.13		5.8		0.07		3.2		0.07		3
0.09		6.2		0.13		5.5		0.07		3.7		0.06		2.8
0.1		6.1		0.13		6.1		0.07		4.5		0.06		2.6
0.11		6.1		0.13		6		0.07		3.7		0.06		2.7
0.13		6.4		0.12		4.9		0.07		3.9		0.07		3.3
0.12		6.6		0.12		5.3		0.06		4.2		0.07		3.2
0.11		6.4		0.11		5.7		0.06		4.6		0.07		3.4
0.1		8.8		0.1		5		0.07		6.4		0.07		2.5
