#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		3.8		0.09		3.4		0.04		3.7		1.78		9
0.06		4.7		0.11		6		0.04		2.5		0.05		3.6
0.06		4.4		0.13		5.6		0.04		2.3		0.05		3.2
0.07		4.6		0.12		5.3		0.05		2.5		0.06		3.1
0.07		4.7		0.11		5.2		0.05		2.5		0.06		2.9
0.07		5.4		0.12		5.2		0.06		2.9		0.06		2.6
0.07		5.3		0.12		5		0.06		3.1		0.06		2.8
0.07		5.4		0.13		5.5		0.07		3.2		0.07		2.4
0.08		5.3		0.13		5.3		0.07		3.1		0.07		2.7
0.08		5.9		0.13		5.2		0.07		3.4		0.07		2.9
0.09		5.9		0.13		5.6		0.08		4.1		0.07		2.7
0.11		6.1		0.14		5.9		0.08		4.1		0.07		2.8
0.12		6.5		0.14		6.2		0.08		3.9		0.07		3
0.12		6.6		0.14		6.6		0.07		4.2		0.07		3.4
0.12		6.8		0.12		6.5		0.07		4		0.07		3.2
0.12		7.9		0.12		5.5		0.08		5.2		0.07		2.6
