#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		5.4		0.08		4.4		0.03		2.6		1.49		9
0.06		5.5		0.1		6.2		0.03		1.6		0.03		2.9
0.07		4		0.12		6.7		0.04		1.9		0.04		2.5
0.07		3.6		0.13		6.1		0.05		2.3		0.06		2.6
0.08		5		0.14		5.4		0.06		2.8		0.07		2.6
0.07		5.4		0.15		4.9		0.06		2.9		0.06		2.4
0.08		4.9		0.15		4.8		0.06		3.6		0.07		2.5
0.09		4.5		0.14		5.6		0.07		3.4		0.07		2.7
0.09		5.8		0.13		5.4		0.07		3.3		0.08		2.8
0.07		6.3		0.12		5		0.07		3.3		0.08		2.5
0.09		5.7		0.13		5.5		0.07		3.6		0.07		3
0.09		5.8		0.12		5.9		0.08		3.5		0.06		2.8
0.1		6.4		0.13		4.9		0.08		3.9		0.06		3.3
0.1		6.6		0.12		5.3		0.07		4.6		0.06		3.4
0.11		6.1		0.1		4.3		0.07		4.4		0.06		3.6
0.1		4.2		0.09		3.2		0.08		3.9		0.06		3.3
