#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		3.5		0.1		4.6		0.05		2.9		0.07		2.7
0.05		3.8		0.11		4.9		0.05		2.1		0.07		3.6
0.06		3.3		0.11		5.2		0.05		2.2		0.07		3.2
0.07		3.6		0.12		4.6		0.06		2.6		0.09		3.1
0.07		4.1		0.12		4.7		0.06		3		0.08		3
0.07		4.2		0.11		5		0.07		3.3		0.07		3
0.08		4.4		0.12		5.3		0.07		3.5		0.07		3
0.1		5.2		0.13		5		0.08		4		0.07		2.9
0.1		5.1		0.13		4.7		0.08		3.8		0.08		3.2
0.1		5.8		0.11		5		0.08		4.3		0.07		3.3
0.1		5.9		0.12		6.2		0.08		4.2		0.07		2.9
0.11		5.7		0.12		4.6		0.09		4.6		0.08		3.1
0.11		5.2		0.1		4.9		0.1		4.5		0.08		3.6
0.12		6.4		0.1		5.3		0.09		4.5		0.1		3.9
0.13		8.2		0.12		6		0.09		4.3		0.09		4.5
0.14		9.4		0.1		4.7		0.1		6.2		0.09		3.9
