#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.04		3.5		0.07		3.4		0.03		2		1.27		9
0.05		4		0.07		5.1		0.03		1.6		0.04		2.2
0.05		3.8		0.08		4.5		0.03		1.6		0.04		2.2
0.05		3.4		0.09		3.9		0.04		1.6		0.05		2.1
0.06		4.3		0.1		3.8		0.04		1.7		0.05		1.8
0.05		4.3		0.1		4		0.04		1.8		0.04		1.8
0.06		3.9		0.1		4.4		0.05		2.1		0.04		1.8
0.06		4.2		0.1		4.2		0.05		2.3		0.05		1.6
0.07		4.9		0.1		4.1		0.05		2.2		0.05		1.7
0.06		4.6		0.11		4		0.05		2.3		0.05		1.9
0.07		4.2		0.11		4.2		0.05		2.9		0.05		1.8
0.08		4.9		0.1		4.6		0.05		2.8		0.05		2.1
0.09		4.6		0.11		4.5		0.05		2.7		0.05		2.3
0.09		4.7		0.1		4.5		0.05		2.8		0.06		2.6
0.08		4.9		0.1		5		0.05		2.7		0.05		3.2
0.08		3.7		0.08		4.5		0.06		3.2		0.05		1.9
