#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		4.9		0.1		2.7		0.06		4		0.09		2.9
0.06		3.9		0.1		4.5		0.06		2.9		0.09		3.9
0.05		3.1		0.09		4.5		0.07		2.7		0.09		3.9
0.06		3.4		0.11		3.9		0.08		3.4		0.1		4
0.07		3.6		0.11		4.1		0.08		3.5		0.1		3.8
0.07		3.6		0.11		4.7		0.08		3.9		0.09		3.5
0.07		3.7		0.1		4.4		0.08		4		0.09		3.5
0.08		4.1		0.12		4.6		0.09		4.3		0.09		3.2
0.09		4.9		0.11		4.8		0.09		4.7		0.09		3.4
0.09		4.9		0.1		4.9		0.1		4.7		0.09		3.3
0.1		5		0.11		5.1		0.11		5.4		0.09		3.4
0.11		5.1		0.11		4		0.11		4.9		0.09		3.9
0.12		5.5		0.09		4.7		0.11		5.2		0.1		4.4
0.11		6.3		0.09		4.6		0.1		5.2		0.11		4.4
0.11		6.2		0.11		4.4		0.1		5.4		0.11		4.7
0.13		9.1		0.09		3.8		0.13		7.9		0.1		3.7
