#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		3		0.09		2.8		0.05		3.7		0.05		1.9
0.05		3.2		0.12		4.9		0.04		2.1		0.05		2.5
0.06		3.1		0.11		5.4		0.04		2		0.05		2.7
0.06		3.2		0.12		4.3		0.05		2.1		0.07		2.6
0.07		3.5		0.12		4.1		0.05		2.1		0.07		2.7
0.07		3.6		0.11		4.9		0.06		2.6		0.06		2.5
0.07		3.6		0.11		4.9		0.06		3		0.06		2.4
0.08		4.2		0.12		4.3		0.07		3.2		0.06		2.1
0.08		4.9		0.11		4.1		0.07		2.9		0.07		2.3
0.08		5.4		0.09		3.9		0.07		3.4		0.07		2.4
0.09		5.2		0.09		4.8		0.07		3.4		0.07		2.4
0.1		4.9		0.09		3.8		0.07		3.5		0.08		2.4
0.11		4.9		0.07		4.4		0.08		3.7		0.08		2.6
0.12		5.2		0.08		5		0.08		3.6		0.08		2.9
0.12		6.4		0.09		5.2		0.07		3.6		0.08		3.7
0.14		7		0.08		6		3.95		12		0.07		2.7
