#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		4		0.1		3.9		0.05		2.6		0.07		2.9
0.06		3.6		0.12		4.7		0.04		2		0.06		3
0.06		3.5		0.11		4.6		0.05		1.9		0.06		2.7
0.06		3.4		0.12		4.2		0.05		2		0.07		2.6
0.07		3.6		0.12		4.5		0.05		2.3		0.06		2.5
0.07		3.7		0.11		4.9		0.05		2.5		0.06		2.5
0.07		4.1		0.11		4.8		0.06		2.7		0.06		2.2
0.08		4.5		0.12		4.6		0.07		3		0.07		2.1
0.09		4.3		0.11		4.2		0.07		3.2		0.07		2.2
0.09		4.6		0.09		4.5		0.07		3.5		0.07		2.2
0.09		5.2		0.09		6.1		0.07		3.4		0.07		2.2
0.09		5.3		0.09		4		0.07		3.7		0.07		2.4
0.1		5.3		0.07		4.2		0.07		3.5		0.07		2.9
0.11		5.4		0.08		5.2		0.08		3.4		0.08		3.3
0.13		6.7		0.1		5.3		0.08		4.3		0.08		4.2
0.15		8		0.09		3.8		5.27		12		0.08		3.1
