#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		3.8		0.1		4.2		0.05		3.1		0.07		2.7
0.06		4.1		0.12		5.3		0.05		2.5		0.07		3.5
0.06		3.9		0.11		5.6		0.06		2.3		0.07		3.5
0.07		3.5		0.13		4.7		0.06		2.8		0.08		3.5
0.08		4		0.13		4.2		0.06		3.2		0.08		3.4
0.07		4.4		0.12		5		0.07		3.2		0.07		3.3
0.08		4.5		0.12		5.3		0.07		3.5		0.07		2.9
0.09		5		0.13		5		0.08		4.1		0.07		2.9
0.09		5		0.12		4.9		0.08		3.9		0.08		3
0.1		5.1		0.1		5.4		0.08		4.2		0.07		3.1
0.11		5.3		0.11		7.2		0.08		4.4		0.07		3
0.11		5.8		0.12		4.4		0.08		4.4		0.08		3.2
0.12		6.1		0.09		4.8		0.1		4.2		0.09		3.5
0.11		6.4		0.1		5.1		0.09		4.3		0.1		3.7
0.13		7.4		0.12		4.9		0.09		5.1		0.1		4.5
0.14		8.2		0.09		4.8		0.11		5.8		0.1		4.4
