#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.07		3.8		0.11		3.8		0.06		2.7		0.07		2.3
0.06		3.7		0.12		4.7		0.05		2.4		0.07		3.4
0.06		3.7		0.13		5		0.06		2.3		0.07		3.4
0.07		3.7		0.14		4.6		0.07		2.7		0.08		3.3
0.08		4.3		0.14		4.5		0.07		2.9		0.08		3.2
0.08		4.3		0.13		5.1		0.07		3.1		0.08		3
0.08		4.6		0.13		4.9		0.07		3.9		0.08		3
0.09		5.3		0.13		4.9		0.08		4		0.08		2.9
0.09		4.6		0.13		4.6		0.09		3.8		0.09		3
0.1		4.9		0.1		5.2		0.08		4.4		0.08		3.1
0.11		5.2		0.11		6.4		0.09		4.7		0.08		3.1
0.13		5.9		0.11		5		0.08		4.5		0.08		3.3
0.14		6.2		0.09		5.5		0.09		4.8		0.08		3.6
0.14		7.1		0.09		5.4		0.09		4.9		0.09		3.8
0.13		7.9		0.11		5.3		0.09		4.8		0.09		4.9
0.15		6.5		0.09		5.3		0.11		6.6		0.09		3
