#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		4.8		0.1		4.2		0.04		3.3		2.04		9
0.06		5		0.11		6		0.04		2.5		0.05		3.4
0.06		4.3		0.12		5.9		0.04		2.3		0.06		3
0.07		4.2		0.12		5.2		0.05		2.4		0.07		2.9
0.07		4.8		0.12		5.3		0.05		2.5		0.07		2.8
0.07		4.8		0.12		5.3		0.06		2.8		0.06		2.6
0.07		5.1		0.13		5.3		0.07		3.1		0.06		2.6
0.07		5.2		0.14		5.2		0.07		3.3		0.06		2.6
0.08		5.7		0.14		5.3		0.07		3.2		0.07		2.8
0.08		5.9		0.14		5.1		0.07		3.6		0.06		2.6
0.09		6.1		0.13		5.1		0.07		4		0.06		2.6
0.11		6.5		0.12		6.1		0.07		4.2		0.06		3.2
0.12		6.1		0.12		5.9		0.07		4.2		0.07		3.3
0.13		6.8		0.12		5.8		0.07		4		0.08		3.6
0.12		7.1		0.13		6.2		0.06		4.6		0.08		4.5
0.11		5.5		0.11		4.5		0.08		4.3		0.08		3.9
