#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		4.5		0.09		3.8		0.03		3		1.75		9
0.06		4.2		0.1		6		0.03		2.2		0.05		3.2
0.06		4.4		0.11		5.5		0.04		2.2		0.05		3.1
0.07		4.6		0.12		5.6		0.05		2.3		0.07		3
0.06		5.3		0.12		5		0.06		2.5		0.08		2.7
0.06		5.1		0.12		5.1		0.06		2.9		0.07		2.7
0.06		5.4		0.12		5.9		0.07		3		0.07		2.7
0.07		5.3		0.13		5.4		0.07		3.3		0.07		2.6
0.08		5.8		0.14		5		0.07		3.5		0.08		2.8
0.08		5.9		0.14		5.2		0.07		3.6		0.07		2.7
0.09		5.6		0.15		5.7		0.08		4.5		0.06		2.7
0.11		6.1		0.14		6.2		0.08		4.5		0.07		2.9
0.13		6.4		0.13		6.3		0.08		4.6		0.06		3.3
0.13		7.2		0.12		7.2		0.07		4.3		0.07		3.5
0.11		7.7		0.11		7.2		0.06		3.7		0.06		3.4
0.1		3.9		0.1		5.9		0.08		3.6		0.06		2
