#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.04		5		0.08		3.2		0.05		3.7		0.08		2.2
0.04		3.2		0.09		4.2		0.05		2.3		0.07		3.7
0.04		2.8		0.09		4.1		0.05		2.1		0.08		3.6
0.06		3.2		0.1		4		0.07		2.6		0.09		3.2
0.06		3.2		0.1		4.1		0.06		3		0.09		3
0.06		3.6		0.09		4.6		0.07		3.2		0.08		2.9
0.06		3.9		0.1		4.6		0.07		3.6		0.08		2.9
0.07		4		0.11		4.4		0.08		3.7		0.08		3
0.08		4.5		0.11		4.2		0.09		3.9		0.09		3.3
0.08		4.6		0.09		4.7		0.09		4.3		0.08		3.3
0.09		5.2		0.1		5.8		0.09		4.6		0.08		2.9
0.1		4.9		0.1		4		0.09		4.4		0.08		3.2
0.11		5.2		0.08		4.1		0.1		4.7		0.09		3.6
0.11		5.8		0.08		4.5		0.08		4.9		0.1		4.4
0.11		6.4		0.09		4.1		0.08		5		0.09		5.4
0.12		4.4		0.07		3.4		0.11		10.1		0.09		3.9
