#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		2.8		0.09		3.3		0.04		2.6		0.06		2.5
0.05		3.3		0.11		4.4		0.04		1.8		0.06		3.2
0.05		3		0.1		4.5		0.05		1.7		0.06		2.8
0.06		3.1		0.11		4		0.05		2.1		0.07		2.4
0.06		3.4		0.11		3.8		0.05		2.3		0.06		2.5
0.06		3.3		0.1		4.3		0.06		2.4		0.06		2.4
0.07		3.7		0.1		4.5		0.06		2.7		0.06		2.3
0.07		4.3		0.12		4.3		0.06		2.9		0.06		2
0.08		4.6		0.11		4.2		0.06		3		0.07		2.3
0.08		4.8		0.1		4.6		0.06		3.4		0.07		2.2
0.09		4.9		0.1		5.6		0.07		3.7		0.06		2.2
0.1		5.3		0.1		3.9		0.07		3.4		0.07		2.5
0.12		5.4		0.08		4.4		0.08		3.6		0.07		2.8
0.12		5.7		0.08		4.7		0.07		3.6		0.08		3.1
0.12		6.8		0.09		4.6		0.07		4.2		0.08		3.5
0.13		6.9		0.07		4.6		5.75		12		0.07		2.6
