#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		4.2		0.07		2.6		0.04		10.5		0.06		2.3
0.06		4.5		0.09		4.1		0.04		2.2		0.06		3.4
0.07		3.4		0.09		6.2		0.05		2.6		0.07		3.4
0.08		3.7		0.12		4.6		0.07		2.7		0.08		3.6
0.07		4		0.13		5		0.07		3.1		0.08		3.3
0.07		4.4		0.13		5		0.08		3.2		0.08		2.8
0.07		4.1		0.12		4.9		0.08		3.1		0.07		2.7
0.08		4.4		0.12		5.1		0.08		3.4		0.08		2.7
0.09		5.1		0.11		4.7		0.07		3.5		0.09		2.8
0.09		5.9		0.1		4.8		0.07		4.3		0.08		2.9
0.11		5		0.1		6.9		0.08		4.6		0.08		3.1
0.1		4.9		0.12		4		0.08		4.1		0.08		3.3
0.1		5.7		0.08		4.1		0.1		4.1		0.08		3.6
0.09		5.7		0.09		4.3		0.08		4.4		0.08		3.4
0.1		6.3		0.09		4.8		0.07		5		0.08		4.3
0.12		6.7		0.07		2.4		3.93		12		0.06		3.4
