RunLengthEast	3523.2896
RunLengthWest	3530.46835
RunLengthTrue	3524.23731
UCNMon4Integral	10001.998
old_RunLengthEast	3523.2896
old_RunLengthWest	3530.46835
old_RunLengthTrue	3524.23731
