RunLengthEast	1207.6512
RunLengthWest	1205.19552
RunLengthTrue	1205.51974
UCNMon4Integral	5531.99753
old_RunLengthEast	1207.6512
old_RunLengthWest	1205.19552
old_RunLengthTrue	1205.51974
