RunLengthEast	1594.34959
RunLengthWest	1597.59806
RunLengthTrue	1594.77837
UCNMon4Integral	4350.99938
old_RunLengthEast	1984.24474
old_RunLengthWest	1988.28762
old_RunLengthTrue	1984.77837
