RunLengthEast	2324.29366
RunLengthWest	2329.02949
RunLengthTrue	2324.91878
UCNMon4Integral	6953.99831
old_RunLengthEast	2704.19149
old_RunLengthWest	2709.70138
old_RunLengthTrue	2704.91878
