RunLengthEast	3235.48851
RunLengthWest	3228.90957
RunLengthTrue	3229.77818
UCNMon4Integral	17232.9912
old_RunLengthEast	3235.48851
old_RunLengthWest	3228.90957
old_RunLengthTrue	3229.77818
