RunLengthEast	3521.49937
RunLengthWest	3514.33883
RunLengthTrue	3515.2841
UCNMon4Integral	13229.9953
old_RunLengthEast	3611.6585
old_RunLengthWest	3604.31462
old_RunLengthTrue	3605.2841
