RunLengthEast	3319.88352
RunLengthWest	3313.13306
RunLengthTrue	3314.02419
UCNMon4Integral	18961.9898
old_RunLengthEast	3319.88352
old_RunLengthWest	3313.13306
old_RunLengthTrue	3314.02419
