RunLengthEast	14.4785141
RunLengthWest	14.4490743
RunLengthTrue	14.45296
UCNMon4Integral	116.000003
old_RunLengthEast	365.097344
old_RunLengthWest	364.354976
old_RunLengthTrue	364.45296
