RunLengthEast	3604.53837
RunLengthWest	3611.88275
RunLengthTrue	3605.50784
UCNMon4Integral	12427.996
old_RunLengthEast	3604.53837
old_RunLengthWest	3611.88275
old_RunLengthTrue	3605.50784
