RunLengthEast	1508.16602
RunLengthWest	1505.09939
RunLengthTrue	1505.50413
UCNMon4Integral	5157.99835
old_RunLengthEast	1508.16602
old_RunLengthWest	1505.09939
old_RunLengthTrue	1505.50413
