RunLengthEast	545.798272
RunLengthWest	546.910336
RunLengthTrue	545.945088
UCNMon4Integral	137.000004
old_RunLengthEast	545.798272
old_RunLengthWest	546.910336
old_RunLengthTrue	545.945088
