-55  	-55  	0.25  	0.25
-55  	-50  	0.25  	0.25
-55  	-45  	0.25  	0.25
-55  	-40  	2.080923  	0.25
-55  	-35  	0.5898241  	0.25
-55  	-30  	0.25  	0.25
-55  	-25  	0.25  	0.25
-55  	-20  	0.25  	0.25
-55  	-15  	0.8424001  	0.9010258
-55  	-10  	0.5668723  	0.25
-55  	-5  	0.5685934  	0.8862755
-55  	0  	0.4504283  	0.25
-55  	5  	0.8681231  	0.5608546
-55  	10  	0.5972034  	0.7979206
-55  	15  	0.41616  	0.25
-55  	20  	0.25  	0.4575816
-55  	25  	0.25  	0.25
-55  	30  	0.25  	0.25
-55  	35  	0.25  	0.25
-55  	40  	0.25  	0.25
-55  	45  	0.25  	0.25
-55  	50  	0.25  	0.25
-55  	55  	0.25  	0.25
-50  	-55  	0.25  	0.25
-50  	-50  	0.25  	0.25
-50  	-45  	0.25  	0.25
-50  	-40  	2.192237  	0.25
-50  	-35  	0.25  	0.25
-50  	-30  	0.25  	0.25
-50  	-25  	0.8650742  	0.25
-50  	-20  	0.9605344  	0.9517781
-50  	-15  	0.7700198  	1.234404
-50  	-10  	0.7284099  	1.049349
-50  	-5  	0.8329432  	1.071154
-50  	0  	0.7048188  	1.248574
-50  	5  	0.6960533  	1.100671
-50  	10  	0.7129072  	1.046122
-50  	15  	0.6498363  	0.6727052
-50  	20  	0.8383808  	0.8705374
-50  	25  	0.5397849  	0.25
-50  	30  	0.25  	0.25
-50  	35  	0.733662  	0.25
-50  	40  	0.25  	0.25
-50  	45  	0.25  	0.25
-50  	50  	0.25  	0.25
-50  	55  	0.25  	0.25
-45  	-55  	0.8781805  	0.25
-45  	-50  	0.25  	0.25
-45  	-45  	0.25  	0.25
-45  	-40  	0.25  	0.25
-45  	-35  	1.162408  	0.25
-45  	-30  	0.9354657  	0.8982536
-45  	-25  	0.8890308  	1.19183
-45  	-20  	1.015662  	1.313113
-45  	-15  	0.8304467  	1.379229
-45  	-10  	0.7599171  	1.501512
-45  	-5  	0.8953058  	1.520046
